  0%|                                                            | 0/1280 [00:00<?, ?it/s]/opt/conda/lib/python3.11/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                          
{'loss': 1.4085, 'grad_norm': 0.14525796473026276, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 1.1135, 'grad_norm': 0.04389330744743347, 'learning_rate': 0.0003023906604320171, 'epoch': 0.64}
{'loss': 1.1587, 'grad_norm': 0.044926322996616364, 'learning_rate': 0.00030122859285872214, 'epoch': 0.64}
{'loss': 1.0904, 'grad_norm': 0.04741081967949867, 'learning_rate': 0.0003000677991107046, 'epoch': 0.64}
{'loss': 1.1259, 'grad_norm': 0.04551652818918228, 'learning_rate': 0.0002989082866269036, 'epoch': 0.64}
{'loss': 1.1061, 'grad_norm': 0.04878987371921539, 'learning_rate': 0.0002977500628380475, 'epoch': 0.64}
{'loss': 1.1296, 'grad_norm': 0.04471667483448982, 'learning_rate': 0.00029659313516660604, 'epoch': 0.65}
{'loss': 1.0886, 'grad_norm': 0.04213684797286987, 'learning_rate': 0.00029543751102674263, 'epoch': 0.65}
{'loss': 1.0922, 'grad_norm': 0.04191594570875168, 'learning_rate': 0.00029428319782426706, 'epoch': 0.65}
{'loss': 1.1004, 'grad_norm': 0.04393431171774864, 'learning_rate': 0.000293130202956588, 'epoch': 0.65}
{'loss': 1.0834, 'grad_norm': 0.04386047273874283, 'learning_rate': 0.0002919785338126658, 'epoch': 0.65}
{'loss': 1.0975, 'grad_norm': 0.04285676032304764, 'learning_rate': 0.0002908281977729645, 'epoch': 0.65}
{'loss': 1.0881, 'grad_norm': 0.046308308839797974, 'learning_rate': 0.00028967920220940524, 'epoch': 0.65}
{'loss': 1.0614, 'grad_norm': 0.04389745742082596, 'learning_rate': 0.00028853155448531863, 'epoch': 0.65}
[2026-02-12 22:04:24,777] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0406, 'grad_norm': 0.040064819157123566, 'learning_rate': 0.0002873852619553979, 'epoch': 0.65}
{'loss': 1.071, 'grad_norm': 0.04170932248234749, 'learning_rate': 0.00028624033196565125, 'epoch': 0.65}
[2026-02-12 22:05:28,422] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.1241, 'grad_norm': 0.041845325380563736, 'learning_rate': 0.0002850967718533548, 'epoch': 0.65}
{'loss': 1.1026, 'grad_norm': 0.044816408306360245, 'learning_rate': 0.00028395458894700645, 'epoch': 0.65}
{'loss': 1.1401, 'grad_norm': 0.04436801001429558, 'learning_rate': 0.00028281379056627784, 'epoch': 0.65}
{'loss': 1.1398, 'grad_norm': 0.04039499908685684, 'learning_rate': 0.000281674384021968, 'epoch': 0.66}
{'loss': 1.1402, 'grad_norm': 0.04366162419319153, 'learning_rate': 0.00028053637661595653, 'epoch': 0.66}
{'loss': 1.1109, 'grad_norm': 0.04053165391087532, 'learning_rate': 0.00027939977564115666, 'epoch': 0.66}
{'loss': 1.0937, 'grad_norm': 0.041932083666324615, 'learning_rate': 0.00027826458838146797, 'epoch': 0.66}
{'loss': 1.0749, 'grad_norm': 0.04679104685783386, 'learning_rate': 0.0002771308221117309, 'epoch': 0.66}
{'loss': 1.071, 'grad_norm': 0.042100030928850174, 'learning_rate': 0.00027599848409767927, 'epoch': 0.66}
{'loss': 1.1001, 'grad_norm': 0.04629328474402428, 'learning_rate': 0.0002748675815958939, 'epoch': 0.66}
{'loss': 1.0753, 'grad_norm': 0.04615030437707901, 'learning_rate': 0.00027373812185375613, 'epoch': 0.66}
{'loss': 1.0648, 'grad_norm': 0.0436825156211853, 'learning_rate': 0.00027261011210940147, 'epoch': 0.66}
{'loss': 1.1164, 'grad_norm': 0.05109640955924988, 'learning_rate': 0.0002714835595916732, 'epoch': 0.66}
{'loss': 1.0728, 'grad_norm': 0.04402836412191391, 'learning_rate': 0.00027035847152007554, 'epoch': 0.66}
{'loss': 1.0586, 'grad_norm': 0.06165769696235657, 'learning_rate': 0.0002692348551047282, 'epoch': 0.66}
[2026-02-12 22:13:27,229] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0954, 'grad_norm': 0.043597206473350525, 'learning_rate': 0.00026811271754632014, 'epoch': 0.67}
{'loss': 1.0658, 'grad_norm': 0.04814651235938072, 'learning_rate': 0.00026699206603606195, 'epoch': 0.67}
{'loss': 1.0853, 'grad_norm': 0.04418858513236046, 'learning_rate': 0.0002658729077556421, 'epoch': 0.67}
{'loss': 1.0321, 'grad_norm': 0.03948464244604111, 'learning_rate': 0.00026475524987717893, 'epoch': 0.67}
{'loss': 1.1138, 'grad_norm': 0.04309698939323425, 'learning_rate': 0.00026363909956317577, 'epoch': 0.67}
{'loss': 1.1013, 'grad_norm': 0.05114002525806427, 'learning_rate': 0.000262524463966475, 'epoch': 0.67}
{'loss': 1.109, 'grad_norm': 0.04372997581958771, 'learning_rate': 0.00026141135023021123, 'epoch': 0.67}
{'loss': 1.1056, 'grad_norm': 0.04533254727721214, 'learning_rate': 0.00026029976548776673, 'epoch': 0.67}
{'loss': 1.0671, 'grad_norm': 0.049535177648067474, 'learning_rate': 0.0002591897168627252, 'epoch': 0.67}
{'loss': 1.0869, 'grad_norm': 0.04216521233320236, 'learning_rate': 0.00025808121146882613, 'epoch': 0.67}
{'loss': 1.0922, 'grad_norm': 0.04527777060866356, 'learning_rate': 0.00025697425640991905, 'epoch': 0.67}
{'loss': 1.0898, 'grad_norm': 0.04770074784755707, 'learning_rate': 0.0002558688587799186, 'epoch': 0.67}
{'loss': 1.033, 'grad_norm': 0.048035405576229095, 'learning_rate': 0.00025476502566275784, 'epoch': 0.67}
{'loss': 1.1071, 'grad_norm': 0.04131593927741051, 'learning_rate': 0.00025366276413234446, 'epoch': 0.68}
{'loss': 1.0951, 'grad_norm': 0.04298214614391327, 'learning_rate': 0.00025256208125251433, 'epoch': 0.68}
{'loss': 1.1423, 'grad_norm': 0.04127407819032669, 'learning_rate': 0.0002514629840769866, 'epoch': 0.68}
{'loss': 1.1111, 'grad_norm': 0.042396411299705505, 'learning_rate': 0.0002503654796493183, 'epoch': 0.68}
{'loss': 1.0725, 'grad_norm': 0.04291292652487755, 'learning_rate': 0.00024926957500285955, 'epoch': 0.68}
{'loss': 1.0977, 'grad_norm': 0.04216867685317993, 'learning_rate': 0.0002481752771607084, 'epoch': 0.68}
[2026-02-12 22:23:38,717] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.081, 'grad_norm': 0.04447224363684654, 'learning_rate': 0.000247082593135665, 'epoch': 0.68}
{'loss': 1.1091, 'grad_norm': 0.044136352837085724, 'learning_rate': 0.00024599152993018815, 'epoch': 0.68}
{'loss': 1.0847, 'grad_norm': 0.04283897578716278, 'learning_rate': 0.0002449020945363493, 'epoch': 0.68}
{'loss': 1.1018, 'grad_norm': 0.0439995639026165, 'learning_rate': 0.0002438142939357882, 'epoch': 0.68}
{'loss': 1.0645, 'grad_norm': 0.041039932519197464, 'learning_rate': 0.00024272813509966791, 'epoch': 0.68}
{'loss': 1.0601, 'grad_norm': 0.043843407183885574, 'learning_rate': 0.00024164362498863047, 'epoch': 0.68}
{'loss': 1.1093, 'grad_norm': 0.041756946593523026, 'learning_rate': 0.00024056077055275156, 'epoch': 0.68}
{'loss': 1.1107, 'grad_norm': 0.043167464435100555, 'learning_rate': 0.000239479578731497, 'epoch': 0.69}
{'loss': 1.1104, 'grad_norm': 0.04019545018672943, 'learning_rate': 0.00023840005645367764, 'epoch': 0.69}
{'loss': 1.1022, 'grad_norm': 0.04056549817323685, 'learning_rate': 0.000237322210637405, 'epoch': 0.69}
{'loss': 1.1302, 'grad_norm': 0.04661840572953224, 'learning_rate': 0.00023624604819004697, 'epoch': 0.69}
{'loss': 1.099, 'grad_norm': 0.04263676330447197, 'learning_rate': 0.00023517157600818372, 'epoch': 0.69}
{'loss': 1.1093, 'grad_norm': 0.04234649986028671, 'learning_rate': 0.00023409880097756343, 'epoch': 0.69}
{'loss': 1.0913, 'grad_norm': 0.04290381819009781, 'learning_rate': 0.00023302772997305755, 'epoch': 0.69}
{'loss': 1.0715, 'grad_norm': 0.046258632093667984, 'learning_rate': 0.0002319583698586179, 'epoch': 0.69}
{'loss': 1.0954, 'grad_norm': 0.04474968835711479, 'learning_rate': 0.000230890727487232, 'epoch': 0.69}
{'loss': 1.1073, 'grad_norm': 0.042627740651369095, 'learning_rate': 0.00022982480970087877, 'epoch': 0.69}
{'loss': 1.1037, 'grad_norm': 0.047071877866983414, 'learning_rate': 0.00022876062333048564, 'epoch': 0.69}
{'loss': 1.0988, 'grad_norm': 0.04022549092769623, 'learning_rate': 0.00022769817519588403, 'epoch': 0.69}
[2026-02-12 22:33:42,304] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0859, 'grad_norm': 0.04595407098531723, 'learning_rate': 0.00022663747210576596, 'epoch': 0.69}
{'loss': 1.111, 'grad_norm': 0.04620969295501709, 'learning_rate': 0.00022557852085764053, 'epoch': 0.7}
{'loss': 1.1134, 'grad_norm': 0.04140391945838928, 'learning_rate': 0.00022452132823778958, 'epoch': 0.7}
{'loss': 1.0949, 'grad_norm': 0.042763255536556244, 'learning_rate': 0.00022346590102122538, 'epoch': 0.7}
{'loss': 1.1076, 'grad_norm': 0.04250549152493477, 'learning_rate': 0.00022241224597164644, 'epoch': 0.7}
{'loss': 1.0676, 'grad_norm': 0.041508182883262634, 'learning_rate': 0.00022136036984139428, 'epoch': 0.7}
{'loss': 1.0958, 'grad_norm': 0.04737842082977295, 'learning_rate': 0.0002203102793714103, 'epoch': 0.7}
{'loss': 1.1303, 'grad_norm': 0.04584341496229172, 'learning_rate': 0.00021926198129119267, 'epoch': 0.7}
{'loss': 1.0602, 'grad_norm': 0.03894985839724541, 'learning_rate': 0.0002182154823187525, 'epoch': 0.7}
{'loss': 1.1245, 'grad_norm': 0.043867077678442, 'learning_rate': 0.00021717078916057186, 'epoch': 0.7}
{'loss': 1.0948, 'grad_norm': 0.06354968249797821, 'learning_rate': 0.0002161279085115601, 'epoch': 0.7}
{'loss': 1.064, 'grad_norm': 0.041728466749191284, 'learning_rate': 0.00021508684705501114, 'epoch': 0.7}
  warnings.warn(                                                                          
{'eval_loss': 1.094428539276123, 'eval_runtime': 2512.2891, 'eval_samples_per_second': 3.622, 'eval_steps_per_second': 0.906, 'epoch': 0.7}
[2026-02-12 23:22:26,910] [WARNING] [stage3.py:2274:step] 5 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
                                                                                          
{'loss': 1.108, 'grad_norm': 0.04220220074057579, 'learning_rate': 0.00021404761146256058, 'epoch': 0.7}
{'loss': 1.1051, 'grad_norm': 0.04316205903887749, 'learning_rate': 0.00021301020839414297, 'epoch': 0.7}
{'loss': 1.0989, 'grad_norm': 0.04308096319437027, 'learning_rate': 0.0002119746444979494, 'epoch': 0.71}
{'loss': 1.1089, 'grad_norm': 0.05283045768737793, 'learning_rate': 0.000210940926410384, 'epoch': 0.71}
{'loss': 1.114, 'grad_norm': 0.04087838903069496, 'learning_rate': 0.00020990906075602257, 'epoch': 0.71}
{'loss': 1.1132, 'grad_norm': 0.0429844856262207, 'learning_rate': 0.00020887905414756962, 'epoch': 0.71}
{'loss': 1.1294, 'grad_norm': 0.04381521791219711, 'learning_rate': 0.0002078509131858158, 'epoch': 0.71}
{'loss': 1.0812, 'grad_norm': 0.04111888259649277, 'learning_rate': 0.0002068246444595957, 'epoch': 0.71}
{'loss': 1.0672, 'grad_norm': 0.04286593198776245, 'learning_rate': 0.00020580025454574596, 'epoch': 0.71}
{'loss': 1.1265, 'grad_norm': 0.04320595785975456, 'learning_rate': 0.00020477775000906284, 'epoch': 0.71}
{'loss': 1.0899, 'grad_norm': 0.04416508227586746, 'learning_rate': 0.0002037571374022597, 'epoch': 0.71}
{'loss': 1.0641, 'grad_norm': 0.04244644567370415, 'learning_rate': 0.00020273842326592602, 'epoch': 0.71}
[2026-02-12 23:28:45,870] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0593, 'grad_norm': 0.04287875071167946, 'learning_rate': 0.00020172161412848467, 'epoch': 0.71}
{'loss': 1.0606, 'grad_norm': 0.04503187537193298, 'learning_rate': 0.00020070671650615057, 'epoch': 0.71}
{'loss': 1.1103, 'grad_norm': 0.041895654052495956, 'learning_rate': 0.0001996937369028885, 'epoch': 0.72}
{'loss': 1.0433, 'grad_norm': 0.04180094972252846, 'learning_rate': 0.00019868268181037185, 'epoch': 0.72}
{'loss': 1.1033, 'grad_norm': 0.045163802802562714, 'learning_rate': 0.00019767355770794037, 'epoch': 0.72}
{'loss': 1.0962, 'grad_norm': 0.04117903113365173, 'learning_rate': 0.0001966663710625594, 'epoch': 0.72}
[2026-02-12 23:32:00,687] [WARNING] [stage3.py:2274:step] 1 pytorch allocator cache flushes since last step. this happens when there is high memory pressure and is detrimental to performance. if this is happening frequently consider adjusting settings to reduce memory consumption. If you are unable to make the cache flushes go away consider adding get_accelerator().empty_cache() calls in your training loop to ensure that all ranks flush their caches at the same time
{'loss': 1.0688, 'grad_norm': 0.045034486800432205, 'learning_rate': 0.00019566112832877818, 'epoch': 0.72}
{'loss': 1.0805, 'grad_norm': 0.049436453729867935, 'learning_rate': 0.00019465783594868835, 'epoch': 0.72}
{'loss': 1.1036, 'grad_norm': 0.04521894082427025, 'learning_rate': 0.00019365650035188233, 'epoch': 0.72}
{'loss': 1.0703, 'grad_norm': 0.04598892852663994, 'learning_rate': 0.00019265712795541302, 'epoch': 0.72}
{'loss': 1.0782, 'grad_norm': 0.04298283904790878, 'learning_rate': 0.00019165972516375186, 'epoch': 0.72}
{'loss': 1.119, 'grad_norm': 0.052537951618433, 'learning_rate': 0.00019066429836874844, 'epoch': 0.72}
{'loss': 1.1364, 'grad_norm': 0.04455538094043732, 'learning_rate': 0.0001896708539495886, 'epoch': 0.72}
{'loss': 1.0716, 'grad_norm': 0.04093428701162338, 'learning_rate': 0.00018867939827275465, 'epoch': 0.72}
{'loss': 1.1058, 'grad_norm': 0.04578862711787224, 'learning_rate': 0.00018768993769198385, 'epoch': 0.72}
{'loss': 1.0673, 'grad_norm': 0.04464923217892647, 'learning_rate': 0.00018670247854822792, 'epoch': 0.73}
{'loss': 1.124, 'grad_norm': 0.04630560055375099, 'learning_rate': 0.0001857170271696124, 'epoch': 0.73}
{'loss': 1.1285, 'grad_norm': 0.045346036553382874, 'learning_rate': 0.00018473358987139622, 'epoch': 0.73}
{'loss': 1.1165, 'grad_norm': 0.04430008679628372, 'learning_rate': 0.00018375217295593093, 'epoch': 0.73}
{'loss': 1.0676, 'grad_norm': 0.04770501330494881, 'learning_rate': 0.0001827727827126202, 'epoch': 0.73}
{'loss': 1.1068, 'grad_norm': 0.04524124786257744, 'learning_rate': 0.0001817954254178803, 'epoch': 0.73}
{'loss': 1.1057, 'grad_norm': 0.04541165754199028, 'learning_rate': 0.00018082010733509908, 'epoch': 0.73}
{'loss': 1.1134, 'grad_norm': 0.04196508228778839, 'learning_rate': 0.00017984683471459616, 'epoch': 0.73}
{'loss': 1.1211, 'grad_norm': 0.04833317548036575, 'learning_rate': 0.0001788756137935829, 'epoch': 0.73}
{'loss': 1.1261, 'grad_norm': 0.04421580955386162, 'learning_rate': 0.00017790645079612238, 'epoch': 0.73}
{'loss': 1.1286, 'grad_norm': 0.04402774199843407, 'learning_rate': 0.00017693935193308912, 'epoch': 0.73}
{'loss': 1.0884, 'grad_norm': 0.04657876119017601, 'learning_rate': 0.0001759743234021301, 'epoch': 0.73}
{'loss': 1.0873, 'grad_norm': 0.043827567249536514, 'learning_rate': 0.00017501137138762436, 'epoch': 0.73}
{'loss': 1.0531, 'grad_norm': 0.03912928327918053, 'learning_rate': 0.0001740505020606437, 'epoch': 0.74}
{'loss': 1.1236, 'grad_norm': 0.04067777097225189, 'learning_rate': 0.00017309172157891302, 'epoch': 0.74}
{'loss': 1.1112, 'grad_norm': 0.046576306223869324, 'learning_rate': 0.00017213503608677082, 'epoch': 0.74}
{'loss': 1.0598, 'grad_norm': 0.041136473417282104, 'learning_rate': 0.00017118045171513003, 'epoch': 0.74}
{'loss': 1.0595, 'grad_norm': 0.043525248765945435, 'learning_rate': 0.00017022797458143807, 'epoch': 0.74}
{'loss': 1.1112, 'grad_norm': 0.044320881366729736, 'learning_rate': 0.00016927761078963877, 'epoch': 0.74}
{'loss': 1.1171, 'grad_norm': 0.04073822498321533, 'learning_rate': 0.0001683293664301322, 'epoch': 0.74}
{'loss': 1.1235, 'grad_norm': 0.048270490020513535, 'learning_rate': 0.0001673832475797363, 'epoch': 0.74}
{'loss': 1.0993, 'grad_norm': 0.04530733823776245, 'learning_rate': 0.00016643926030164758, 'epoch': 0.74}
{'loss': 1.1236, 'grad_norm': 0.04433751851320267, 'learning_rate': 0.00016549741064540257, 'epoch': 0.74}
{'loss': 1.1186, 'grad_norm': 0.048780657351017, 'learning_rate': 0.0001645577046468384, 'epoch': 0.74}
{'loss': 1.1145, 'grad_norm': 0.0516187883913517, 'learning_rate': 0.000163620148328055, 'epoch': 0.74}
{'loss': 1.0947, 'grad_norm': 0.043151210993528366, 'learning_rate': 0.00016268474769737595, 'epoch': 0.74}
{'loss': 1.0685, 'grad_norm': 0.04271085560321808, 'learning_rate': 0.00016175150874931044, 'epoch': 0.75}
{'loss': 1.1136, 'grad_norm': 0.04559970274567604, 'learning_rate': 0.0001608204374645138, 'epoch': 0.75}
{'loss': 1.0711, 'grad_norm': 0.04495441913604736, 'learning_rate': 0.0001598915398097505, 'epoch': 0.75}
{'loss': 1.0975, 'grad_norm': 0.04665890336036682, 'learning_rate': 0.00015896482173785527, 'epoch': 0.75}
{'loss': 1.0856, 'grad_norm': 0.04113011807203293, 'learning_rate': 0.00015804028918769487, 'epoch': 0.75}
{'loss': 1.0829, 'grad_norm': 0.04386099427938461, 'learning_rate': 0.00015711794808412994, 'epoch': 0.75}
{'loss': 1.0879, 'grad_norm': 0.04064573347568512, 'learning_rate': 0.00015619780433797763, 'epoch': 0.75}
{'loss': 1.0686, 'grad_norm': 0.04197501391172409, 'learning_rate': 0.00015527986384597324, 'epoch': 0.75}
{'loss': 1.0568, 'grad_norm': 0.040565479546785355, 'learning_rate': 0.0001543641324907324, 'epoch': 0.75}
{'loss': 1.0901, 'grad_norm': 0.04544912651181221, 'learning_rate': 0.0001534506161407136, 'epoch': 0.75}
{'loss': 1.1379, 'grad_norm': 0.04418640956282616, 'learning_rate': 0.0001525393206501805, 'epoch': 0.75}
{'loss': 1.109, 'grad_norm': 0.04256608709692955, 'learning_rate': 0.00015163025185916445, 'epoch': 0.75}
{'loss': 1.114, 'grad_norm': 0.04429464042186737, 'learning_rate': 0.00015072341559342668, 'epoch': 0.75}
{'loss': 1.069, 'grad_norm': 0.0455060750246048, 'learning_rate': 0.00014981881766442163, 'epoch': 0.76}
{'loss': 1.1073, 'grad_norm': 0.04052520915865898, 'learning_rate': 0.00014891646386925927, 'epoch': 0.76}
{'loss': 1.0988, 'grad_norm': 0.04641764611005783, 'learning_rate': 0.00014801635999066808, 'epoch': 0.76}
{'loss': 1.0904, 'grad_norm': 0.044048745185136795, 'learning_rate': 0.00014711851179695801, 'epoch': 0.76}
{'loss': 1.0787, 'grad_norm': 0.0424310602247715, 'learning_rate': 0.00014622292504198347, 'epoch': 0.76}
{'loss': 1.1243, 'grad_norm': 0.04192924499511719, 'learning_rate': 0.00014532960546510614, 'epoch': 0.76}
{'loss': 1.0988, 'grad_norm': 0.04904237389564514, 'learning_rate': 0.00014443855879115892, 'epoch': 0.76}
{'loss': 1.0855, 'grad_norm': 0.04477112367749214, 'learning_rate': 0.0001435497907304086, 'epoch': 0.76}
{'loss': 1.1293, 'grad_norm': 0.04645206034183502, 'learning_rate': 0.00014266330697851955, 'epoch': 0.76}
{'loss': 1.1198, 'grad_norm': 0.04509817436337471, 'learning_rate': 0.00014177911321651716, 'epoch': 0.76}
{'loss': 1.1332, 'grad_norm': 0.04656250774860382, 'learning_rate': 0.0001408972151107515, 'epoch': 0.76}
{'loss': 1.1037, 'grad_norm': 0.049316197633743286, 'learning_rate': 0.00014001761831286097, 'epoch': 0.76}
{'loss': 1.1038, 'grad_norm': 0.04115406051278114, 'learning_rate': 0.00013914032845973567, 'epoch': 0.77}
{'loss': 1.1169, 'grad_norm': 0.04403543472290039, 'learning_rate': 0.00013826535117348216, 'epoch': 0.77}
{'loss': 1.0823, 'grad_norm': 0.05264792963862419, 'learning_rate': 0.0001373926920613866, 'epoch': 0.77}
{'loss': 1.0837, 'grad_norm': 0.04247475415468216, 'learning_rate': 0.00013652235671587936, 'epoch': 0.77}
{'loss': 1.0547, 'grad_norm': 0.045030757784843445, 'learning_rate': 0.0001356543507144989, 'epoch': 0.77}
{'loss': 1.0804, 'grad_norm': 0.04278210178017616, 'learning_rate': 0.00013478867961985613, 'epoch': 0.77}
{'loss': 1.0942, 'grad_norm': 0.04330504685640335, 'learning_rate': 0.00013392534897959846, 'epoch': 0.77}
{'loss': 1.089, 'grad_norm': 0.04336285591125488, 'learning_rate': 0.00013306436432637475, 'epoch': 0.77}
{'loss': 1.0491, 'grad_norm': 0.041094422340393066, 'learning_rate': 0.00013220573117779966, 'epoch': 0.77}
{'loss': 1.1372, 'grad_norm': 0.04407300800085068, 'learning_rate': 0.00013134945503641833, 'epoch': 0.77}
{'loss': 1.0929, 'grad_norm': 0.04286544397473335, 'learning_rate': 0.0001304955413896705, 'epoch': 0.77}
{'loss': 1.1095, 'grad_norm': 0.04486145079135895, 'learning_rate': 0.00012964399570985653, 'epoch': 0.77}
{'loss': 1.079, 'grad_norm': 0.042756177484989166, 'learning_rate': 0.00012879482345410127, 'epoch': 0.77}
{'loss': 1.1218, 'grad_norm': 0.05924549326300621, 'learning_rate': 0.0001279480300643198, 'epoch': 0.78}
{'loss': 1.1064, 'grad_norm': 0.05092751979827881, 'learning_rate': 0.00012710362096718186, 'epoch': 0.78}
{'loss': 1.0899, 'grad_norm': 0.042441222816705704, 'learning_rate': 0.00012626160157407784, 'epoch': 0.78}
{'loss': 1.0844, 'grad_norm': 0.04619808867573738, 'learning_rate': 0.00012542197728108344, 'epoch': 0.78}
{'loss': 1.0988, 'grad_norm': 0.04634847491979599, 'learning_rate': 0.00012458475346892566, 'epoch': 0.78}
{'loss': 1.1145, 'grad_norm': 0.04176092520356178, 'learning_rate': 0.00012374993550294788, 'epoch': 0.78}
{'loss': 1.1211, 'grad_norm': 0.04524753987789154, 'learning_rate': 0.00012291752873307555, 'epoch': 0.78}
{'loss': 1.0696, 'grad_norm': 0.04477205500006676, 'learning_rate': 0.00012208753849378222, 'epoch': 0.78}
{'loss': 1.0718, 'grad_norm': 0.04422560706734657, 'learning_rate': 0.00012125997010405476, 'epoch': 0.78}
{'loss': 1.0642, 'grad_norm': 0.04408486187458038, 'learning_rate': 0.00012043482886735995, 'epoch': 0.78}
{'loss': 1.0905, 'grad_norm': 0.04337213933467865, 'learning_rate': 0.0001196121200716101, 'epoch': 0.78}
{'loss': 1.0619, 'grad_norm': 0.041439734399318695, 'learning_rate': 0.00011879184898912909, 'epoch': 0.78}
{'loss': 1.1228, 'grad_norm': 0.044444214552640915, 'learning_rate': 0.00011797402087661902, 'epoch': 0.78}
{'loss': 1.0874, 'grad_norm': 0.04181842878460884, 'learning_rate': 0.00011715864097512608, 'epoch': 0.79}
{'loss': 1.0835, 'grad_norm': 0.039695486426353455, 'learning_rate': 0.00011634571451000686, 'epoch': 0.79}
{'loss': 1.0741, 'grad_norm': 0.04149079695343971, 'learning_rate': 0.00011553524669089549, 'epoch': 0.79}
{'loss': 1.0652, 'grad_norm': 0.043625254184007645, 'learning_rate': 0.00011472724271166973, 'epoch': 0.79}
{'loss': 1.0626, 'grad_norm': 0.039962925016880035, 'learning_rate': 0.00011392170775041788, 'epoch': 0.79}
{'loss': 1.0882, 'grad_norm': 0.04499795287847519, 'learning_rate': 0.00011311864696940555, 'epoch': 0.79}
{'loss': 1.0352, 'grad_norm': 0.04508526623249054, 'learning_rate': 0.00011231806551504248, 'epoch': 0.79}
{'loss': 1.1263, 'grad_norm': 0.047465529292821884, 'learning_rate': 0.00011151996851784996, 'epoch': 0.79}
{'loss': 1.0954, 'grad_norm': 0.04206916317343712, 'learning_rate': 0.00011072436109242718, 'epoch': 0.79}
{'loss': 1.1107, 'grad_norm': 0.04258859530091286, 'learning_rate': 0.00010993124833741925, 'epoch': 0.79}
{'loss': 1.1157, 'grad_norm': 0.041496697813272476, 'learning_rate': 0.00010914063533548414, 'epoch': 0.79}
{'loss': 1.1319, 'grad_norm': 0.04267255216836929, 'learning_rate': 0.00010835252715326022, 'epoch': 0.79}
{'loss': 1.0805, 'grad_norm': 0.04268572852015495, 'learning_rate': 0.00010756692884133357, 'epoch': 0.79}
{'loss': 1.1429, 'grad_norm': 0.04277647286653519, 'learning_rate': 0.00010678384543420616, 'epoch': 0.8}
{'loss': 1.1136, 'grad_norm': 0.04727867990732193, 'learning_rate': 0.0001060032819502626, 'epoch': 0.8}
{'loss': 1.1224, 'grad_norm': 0.046180978417396545, 'learning_rate': 0.00010522524339173905, 'epoch': 0.8}
{'loss': 1.0967, 'grad_norm': 0.042138054966926575, 'learning_rate': 0.0001044497347446906, 'epoch': 0.8}
{'loss': 1.0901, 'grad_norm': 0.04579080641269684, 'learning_rate': 0.00010367676097895945, 'epoch': 0.8}
{'loss': 1.0757, 'grad_norm': 0.04249268025159836, 'learning_rate': 0.00010290632704814306, 'epoch': 0.8}
{'loss': 1.0971, 'grad_norm': 0.043553851544857025, 'learning_rate': 0.000102138437889562, 'epoch': 0.8}
{'loss': 1.1165, 'grad_norm': 0.04338231310248375, 'learning_rate': 0.00010137309842422915, 'epoch': 0.8}
{'loss': 1.0629, 'grad_norm': 0.04906592518091202, 'learning_rate': 0.00010061031355681765, 'epoch': 0.8}
{'loss': 1.0781, 'grad_norm': 0.04038224741816521, 'learning_rate': 9.985008817562918e-05, 'epoch': 0.8}
{'loss': 1.0511, 'grad_norm': 0.04293832555413246, 'learning_rate': 9.909242715256323e-05, 'epoch': 0.8}
